run_id,scenario,window_start,window_end,throughput_mbps,pdr_percent,avg_delay_s,tx_packets,rx_packets,rx_bytes,udp_rx_in_window,udp_expected_in_window,udp_loss_percent,overhead_ratio,hello_count,olsr_control_bytes_with_hello,path_hops_internal,min_attacker_trust,avg_attacker_trust,blacklist_max_size,mac_tx_in_window,mac_drop_in_window,mac_tx_total,mac_drop_total
100001591,attack_only,120.000000,160.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,246108,6,1.000000,1.000000,0,1687,0,6418,0
100001591,defense_vs_attack,220.000000,260.000000,0.000108,5.555556,0.067869,18,1,540,1,18,94.444444,454.985185,1000,245692,6,1.000000,1.000000,0,1790,0,10634,0
100001591,defense_only,320.000000,360.000000,0.001944,100.000000,0.024953,18,18,9720,18,18,0.000000,25.572428,1000,248564,6,1.000000,1.000000,0,1767,0,14851,0
100001591,baseline,420.000000,460.000000,0.001944,100.000000,0.016932,18,18,9720,18,18,0.000000,25.579424,1000,248632,6,1.000000,1.000000,0,1745,0,19077,0
100001596,defense_only,120.000000,160.000000,0.001944,100.000000,0.015173,18,18,9720,18,18,0.000000,26.065021,1000,253352,3,1.000000,1.000000,0,1663,0,6278,0
100001596,baseline,220.000000,260.000000,0.001944,100.000000,0.005789,18,18,9720,18,18,0.000000,26.949794,1000,261952,3,1.000000,1.000000,0,1650,0,10320,0
100001596,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.013324,18,18,9720,18,18,0.000000,27.737449,1000,269608,3,1.000000,1.000000,0,1699,0,14408,0
100001596,attack_only,420.000000,460.000000,0.001944,100.000000,0.007239,18,18,9720,18,18,0.000000,27.183128,1000,264220,3,1.000000,1.000000,0,1667,0,18482,0
100001593,baseline,120.000000,160.000000,0.001944,100.000000,0.036863,18,18,9720,18,18,0.000000,31.830864,1000,309396,7,1.000000,1.000000,0,1960,0,7214,0
100001593,attack_only,220.000000,260.000000,0.001944,100.000000,0.014849,18,18,9720,18,18,0.000000,31.467490,1000,305864,7,1.000000,1.000000,0,1895,0,11798,0
100001593,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.030374,18,18,9720,18,18,0.000000,31.213169,1000,303392,7,1.000000,1.000000,0,1897,0,16343,0
100001593,defense_only,420.000000,460.000000,0.001944,100.000000,0.017501,18,18,9720,18,18,0.000000,32.162551,1000,312620,7,1.000000,1.000000,0,1969,0,21091,0
100001595,attack_only,120.000000,160.000000,0.001944,100.000000,0.025795,18,18,9720,18,18,0.000000,25.790123,1000,250680,5,1.000000,1.000000,0,1634,0,6115,0
100001595,defense_vs_attack,220.000000,260.000000,0.001944,100.000000,0.009798,18,18,9720,18,18,0.000000,26.003704,1000,252756,5,1.000000,1.000000,0,1641,0,10062,0
100001595,defense_only,320.000000,360.000000,0.001944,100.000000,0.021540,18,18,9720,18,18,0.000000,25.264609,1000,245572,5,1.000000,1.000000,0,1617,0,13958,0
100001595,baseline,420.000000,460.000000,0.001944,100.000000,0.012618,18,18,9720,18,18,0.000000,25.458025,1000,247452,5,1.000000,1.000000,0,1643,0,17875,0
